Date1 Month,Date1 Day,Date1 Year,Date2 Month,Date2 Day,Date2 Year,Years Apart,Days Apart
12,2,1900,9,4,2026,125,307
8,5,1909,12,18,2025,116,164
5,30,1939,3,7,2026,86,303
9,6,1901,5,23,2025,123,290
12,2,1957,4,22,2025,67,158
12,30,1921,11,27,2025,103,358
3,25,1955,2,11,2026,70,341
1,22,2025,8,24,2025,0,214
5,14,2002,7,3,2026,24,56
12,3,1961,12,14,2025,64,27
8,17,1944,7,15,2026,81,352
10,19,2023,10,19,2025,2,1
6,25,1980,1,5,2025,44,205
10,6,1984,6,9,2025,40,256
9,16,1971,12,15,2026,55,104
10,6,1918,9,25,2025,107,16
12,30,1931,7,6,2026,94,212
11,3,1978,12,14,2026,48,53
8,14,1913,9,20,2026,113,65
10,12,1929,2,5,2025,95,140
7,8,1945,8,9,2025,80,52
9,1,1919,1,2,2025,105,150
8,15,1940,6,26,2025,84,336
10,23,1996,5,28,2025,28,224
4,5,2022,6,27,2026,4,84
6,6,1918,7,22,2025,107,73
7,13,1927,2,25,2025,97,252
4,15,1946,11,22,2025,79,241
9,9,1953,7,29,2025,71,341
7,8,1944,12,8,2025,81,173
9,19,2016,3,24,2025,8,188
8,13,1967,1,1,2025,57,156
1,29,1940,9,4,2025,85,240
7,19,1959,1,20,2026,66,202
2,1,2009,6,7,2026,17,130
5,11,2004,2,24,2025,20,294
6,14,2009,2,11,2026,16,246
5,18,1915,2,13,2025,109,299
11,3,1986,11,3,2025,39,10
6,16,2009,9,22,2026,17,102
5,7,1939,10,6,2025,86,174
11,18,1974,8,21,2026,51,289
11,28,2018,11,14,2025,6,353
6,5,1976,9,9,2026,50,108
5,2,1947,2,15,2026,78,309
8,31,2017,4,1,2025,7,215
10,1,1999,6,15,2026,26,264
5,20,2004,3,16,2025,20,305
11,3,2021,5,29,2025,3,208
10,6,2004,4,17,2026,21,198
10,29,2022,3,1,2026,3,124
12,17,1991,9,29,2025,33,295
4,28,1977,6,14,2026,49,59
4,7,1926,6,29,2026,100,108
11,2,2022,5,5,2026,3,185
11,17,1967,5,27,2025,57,206
9,6,1907,1,21,2026,118,167
12,23,1931,5,15,2025,93,167
8,4,1939,8,10,2025,86,28
4,14,2015,4,20,2025,10,9
9,8,1959,4,19,2025,65,240
11,16,1934,7,24,2026,91,273
4,24,1916,4,28,2026,110,31
10,3,1938,2,19,2025,86,161
12,8,1940,9,23,2026,85,310
8,2,1928,8,25,2026,98,47
12,1,1918,11,22,2026,108,18
7,19,2000,5,23,2025,24,314
11,29,1909,9,5,2026,116,309
1,27,2013,8,16,2025,12,204
5,30,1961,7,25,2026,65,72
8,24,1970,12,27,2025,55,139
10,7,2022,10,1,2026,3,360
3,7,1918,3,10,2025,107,30
1,30,1941,6,11,2026,85,153
4,13,1976,11,26,2026,50,239
8,30,1902,11,8,2025,123,101
10,8,1978,6,14,2025,46,261
1,4,1981,12,13,2025,44,354
8,15,1946,8,4,2026,80,9
11,8,1918,10,10,2026,107,363
7,15,1923,4,26,2026,102,311
3,30,1999,6,4,2025,26,73
4,11,2021,9,17,2026,5,160
12,3,1911,7,7,2026,114,245
5,6,1944,11,27,2025,81,225
8,2,1969,9,13,2026,57,56
4,28,1955,2,27,2026,70,323
1,20,1962,2,12,2025,63,39
2,26,1930,11,29,2026,96,300
7,5,1968,8,5,2026,58,45
5,27,1949,6,4,2026,77,27
3,16,1918,4,16,2025,107,58
1,9,1903,7,11,2025,122,214
8,15,1927,2,19,2025,97,213
6,17,2025,10,27,2026,1,132
2,14,1976,6,29,2025,49,148
10,23,1972,10,26,2025,53,16
4,24,1938,6,2,2025,87,61
12,19,1920,9,23,2025,104,304
12,17,1939,8,5,2026,86,253
11,19,2008,3,4,2025,16,109
5,20,1925,4,14,2026,100,354
11,19,1936,9,9,2025,88,316
6,11,1930,5,20,2026,96,2
9,11,1991,12,6,2025,34,95
1,2,2004,12,4,2025,21,342
12,4,2010,1,9,2025,14,40
12,17,1980,5,11,2026,45,156
9,25,1985,1,16,2026,40,123
10,24,1956,9,18,2026,69,346
6,13,1901,6,11,2026,125,29
7,11,2017,7,20,2026,9,11
12,28,2021,11,19,2026,4,327
3,25,2004,4,16,2025,21,27
3,24,1925,4,5,2025,100,37
2,13,1999,6,17,2026,27,131
1,2,1988,3,7,2025,37,74
12,18,2022,5,10,2025,2,144
10,27,1972,1,15,2025,52,93
2,9,1900,4,15,2025,125,96
6,15,1972,10,8,2025,53,128
5,3,1903,1,26,2025,121,299
12,18,1958,3,26,2026,67,115
12,12,2019,9,11,2026,6,275
8,11,1946,1,5,2025,78,167
1,25,2001,5,13,2025,24,114
5,25,1978,2,21,2026,47,284
10,5,1957,1,1,2026,68,105
10,1,1901,11,27,2026,125,88
11,13,1904,7,12,2026,121,271
10,26,1998,12,1,2025,27,43
7,5,1994,11,16,2025,31,142
7,5,2015,6,12,2025,9,345
1,10,2012,3,18,2026,14,71
7,29,2006,8,12,2025,19,19
3,22,1952,11,3,2025,73,244
9,21,1980,2,4,2026,45,147
4,24,2007,5,3,2026,19,14
9,21,1954,12,29,2025,71,117
3,2,1907,5,25,2025,118,114
12,23,1999,9,22,2026,26,280
5,29,2018,5,28,2025,7,1
5,24,1914,4,30,2025,111,4
7,28,2015,11,29,2025,10,127
10,11,2007,8,23,2026,18,321
1,20,2023,6,8,2026,3,140
3,19,1930,12,21,2025,95,301
9,29,1963,5,21,2025,61,250
6,22,1979,6,25,2025,46,15
9,5,1985,10,25,2026,41,60
7,21,2018,1,30,2026,7,195
10,25,1922,4,1,2026,103,184
11,19,1915,2,25,2026,110,126
2,20,1912,4,14,2026,114,82
9,19,1930,7,7,2025,94,315
8,17,1997,10,19,2025,28,70
7,4,1920,4,9,2025,104,305
4,5,1910,8,26,2026,116,172
1,3,1915,3,9,2026,111,93
3,20,1921,4,1,2026,105,38
7,11,1903,12,4,2026,123,177
12,24,2015,2,21,2025,9,62
3,3,1969,12,18,2026,57,304
10,7,1928,11,10,2026,98,58
11,20,1925,11,23,2026,101,28
1,5,1928,2,15,2026,98,66
4,26,1934,12,21,2026,92,262
12,30,1962,9,16,2025,62,276
9,27,1917,8,9,2026,108,343
10,7,1942,3,18,2025,82,183
1,22,1913,3,19,2026,113,84
5,16,1993,7,20,2025,32,73
3,29,1922,10,18,2025,103,229
5,29,1913,10,15,2026,113,167
7,25,1920,8,1,2026,106,33
7,17,1988,2,19,2025,36,226
5,19,1990,5,18,2025,35,8
11,18,1966,8,29,2025,58,299
5,3,1983,4,28,2025,42,6
9,21,1911,10,14,2026,115,52
12,14,1983,12,10,2025,42,7
9,17,2019,8,3,2025,5,322
6,5,1946,8,18,2025,79,94
9,21,1979,6,25,2025,45,289
5,28,2009,7,15,2026,17,52
1,26,1970,8,26,2026,56,226
7,7,1996,8,16,2025,29,47
9,27,2006,5,31,2025,18,251
10,30,2024,5,5,2026,1,187
3,30,1943,7,6,2026,83,119
5,20,1957,6,28,2026,69,56
1,20,1937,5,11,2025,88,133
6,8,1907,1,30,2025,117,266
7,9,1947,2,1,2025,77,227
6,26,1990,5,5,2025,34,322
5,24,2002,11,4,2026,24,170
5,30,1964,2,9,2025,60,270
10,17,1967,3,13,2025,57,162
10,22,1920,8,20,2026,105,328
10,3,2022,11,5,2025,3,34
2,7,1913,1,18,2025,112,8
3,4,1988,7,29,2025,37,156
8,27,1966,7,8,2026,59,330
12,24,2008,1,26,2025,16,37
6,23,1980,11,11,2025,45,152
4,15,1916,4,1,2026,110,13
2,21,1920,2,10,2026,106,16
12,27,2004,9,23,2025,20,275
7,1,1956,7,13,2025,69,29
5,17,1926,1,26,2025,98,279
3,5,2021,11,18,2025,4,259
12,11,2017,6,16,2026,8,189
11,26,1912,11,19,2026,114,21
7,28,1926,3,1,2025,98,241
4,8,1965,9,26,2025,60,186
1,1,2021,10,29,2026,5,302
11,7,1980,11,15,2025,45,19
9,13,1958,5,29,2025,66,275
2,23,1913,1,17,2025,111,356
6,22,1904,1,3,2025,120,225
5,19,2020,5,7,2025,4,354
9,29,1981,8,8,2025,43,324
6,6,1982,1,10,2026,43,229
5,18,1970,6,18,2026,56,45
9,4,1937,7,26,2025,87,347
6,11,1989,8,2,2026,37,61
12,23,1902,3,18,2025,122,116
10,17,1994,1,15,2026,31,98
5,11,2004,4,9,2026,21,338
8,31,1944,2,25,2026,81,198
10,6,1998,7,14,2026,27,288
7,27,1991,9,1,2026,35,45
4,3,1992,9,22,2025,33,180
2,2,1913,11,26,2026,113,325
1,23,1938,6,20,2026,88,170
8,16,1955,11,14,2025,70,108
8,4,2020,11,13,2025,5,102
8,23,1977,4,23,2026,48,255
9,4,1988,10,6,2025,37,41
2,9,1931,12,26,2025,94,344
4,24,2020,12,6,2025,5,227
5,25,1940,5,7,2026,86,3
5,30,1946,2,9,2025,78,275
7,24,1952,7,14,2026,74,8
7,6,1972,4,14,2026,53,295
6,27,1990,10,26,2026,36,130
7,8,1954,11,29,2026,72,162
12,27,1962,4,7,2026,63,117
11,1,1927,8,15,2026,98,312
10,26,2016,3,13,2025,8,140
4,9,2012,6,15,2025,13,70
2,25,2016,9,26,2025,9,216
3,26,1961,6,19,2025,64,101
12,7,1926,6,2,2025,98,202
10,12,2004,11,19,2026,22,43
3,31,1914,1,30,2026,111,333
8,11,1921,7,13,2026,104,362
8,5,1928,4,15,2025,96,277
4,18,1916,6,15,2026,110,85
10,13,1975,6,27,2025,49,270
7,20,1941,12,26,2025,84,180
4,10,2015,3,19,2026,10,346
6,17,1984,9,20,2026,42,105
9,14,1964,4,6,2025,60,219
2,22,1909,4,1,2026,117,67
6,20,1958,2,14,2026,67,256
3,25,2000,11,2,2025,25,228
9,14,1961,7,26,2026,64,331
10,8,2025,5,16,2026,0,220
6,17,2001,11,15,2026,25,157
5,25,1993,6,26,2025,32,40
5,20,1963,4,7,2025,61,338
3,12,2011,11,7,2025,14,244
3,31,1944,7,30,2025,81,141
9,18,1975,12,21,2026,51,107
1,6,1928,9,5,2025,97,267
10,25,1974,1,20,2026,51,100
10,27,1927,12,17,2025,98,76
1,31,2023,12,1,2026,3,305
2,2,2007,12,16,2026,19,322
8,17,1965,5,23,2026,60,294
2,5,1939,3,18,2025,86,63
1,12,1987,6,26,2025,38,175
1,7,1928,11,19,2025,97,341
6,28,1926,5,12,2025,98,343
12,31,1915,12,25,2025,110,22
3,18,2021,1,20,2025,3,309
1,6,1958,10,31,2026,68,315
7,20,1907,6,20,2026,119,0
4,27,2019,3,27,2025,5,336
3,28,1958,3,16,2026,68,5
1,31,1967,3,29,2026,59,72
5,17,1920,1,5,2025,104,259
6,11,1987,8,14,2025,38,74
1,27,1971,4,2,2025,54,79
8,30,1915,5,19,2025,109,290
7,10,1900,1,18,2025,124,223
7,19,2008,8,25,2025,17,41
5,28,2009,4,27,2025,15,338
8,7,1969,12,4,2025,56,133
9,29,1947,7,29,2026,78,323
1,2,1941,8,6,2026,85,237
10,26,1916,1,16,2025,108,109
2,16,2013,2,1,2026,12,353
11,27,2000,9,17,2026,25,300
2,13,1948,10,3,2026,78,252
2,28,2023,6,4,2025,2,97
2,26,1905,11,26,2025,120,303
8,26,1985,7,14,2026,40,332
3,2,1981,1,12,2026,44,327
11,5,2003,4,3,2026,22,155
12,12,1989,3,22,2025,35,109
9,24,1920,3,12,2026,105,195
9,28,1911,1,8,2025,113,131
12,20,2001,10,23,2026,24,313
6,23,2009,6,12,2025,15,358
8,17,1983,11,2,2025,42,88
1,5,1957,2,10,2026,69,53
7,12,1913,5,6,2026,112,326
7,5,1961,2,20,2026,64,246
9,30,1922,9,30,2025,103,26
8,29,1954,12,16,2026,72,127
10,1,1969,11,6,2026,57,50
3,26,1916,8,21,2026,110,175
6,3,1978,5,31,2025,47,9
5,2,1943,11,9,2025,82,212
5,20,1999,11,22,2025,26,193
4,17,2023,6,20,2025,2,65
1,7,1921,1,23,2026,105,42
6,12,1988,8,27,2025,37,85
2,1,1915,5,29,2026,111,145
11,11,1943,3,6,2025,81,136
6,25,1904,11,26,2026,122,184
1,15,1996,1,8,2025,29,1
2,8,1902,10,16,2026,124,281
3,24,1978,5,19,2026,48,68
5,31,1975,2,22,2025,49,280
10,18,1982,11,20,2025,43,44
7,21,1997,7,31,2026,29,17
6,6,1991,9,30,2025,34,125
11,21,2019,4,17,2026,6,149
2,22,2004,8,17,2025,21,182
10,19,1948,5,8,2026,77,220
12,10,1960,6,8,2025,64,196
10,13,1986,12,19,2026,40,77
9,9,2001,5,5,2025,23,244
1,2,1956,12,18,2025,70,3
7,26,1942,7,14,2026,84,9
5,9,1909,3,10,2025,115,334
12,2,1950,6,24,2025,74,223
5,4,1937,4,16,2025,88,4
5,17,2007,3,4,2026,18,296
10,15,1942,2,6,2025,82,135
12,29,1932,3,17,2026,93,101
1,13,1988,12,29,2026,38,360
9,24,1988,2,27,2025,36,165
6,8,1900,12,14,2025,125,220
10,16,1913,11,4,2025,112,47
7,16,1947,5,23,2026,78,331
5,14,1936,11,23,2025,89,215
2,18,2000,6,22,2025,25,131
3,27,2008,6,5,2025,17,74
3,23,1923,12,16,2026,103,294
12,8,1988,4,11,2026,37,133
3,18,1909,10,11,2025,116,236
8,25,1989,6,25,2026,36,313
1,18,1983,8,3,2026,43,208
5,2,1978,8,30,2026,48,132
1,1,1900,12,8,2026,127,7
12,12,1908,7,2,2026,117,231
7,31,1909,5,25,2026,116,327
3,11,2007,10,2,2025,18,210
7,3,2007,11,9,2026,19,134
10,8,1939,8,11,2025,85,329
4,17,1902,8,13,2026,124,149
4,21,1949,12,22,2026,77,264
7,14,1926,8,5,2026,100,47
8,23,1987,2,23,2025,37,194
2,9,1947,6,6,2025,78,137
6,30,1950,6,24,2026,76,13
11,7,1924,10,9,2026,101,361
11,17,2011,12,22,2026,15,39
12,17,2018,4,3,2026,7,109
9,3,2025,7,25,2026,0,325
11,7,1953,6,24,2025,71,247
5,1,1941,7,26,2026,85,107
3,21,1946,2,17,2025,78,353
7,11,2008,3,2,2025,16,238
4,18,1992,5,14,2026,34,34
1,25,2007,12,9,2025,18,323
11,7,1936,8,21,2026,89,309
8,7,2023,6,9,2025,1,307
3,19,1977,10,25,2026,49,232
7,26,2003,6,21,2026,22,336
7,12,1965,12,14,2025,60,170
11,7,1988,7,4,2026,37,248
11,23,1919,7,27,2025,105,273
1,26,1985,9,11,2025,40,238
7,4,1977,1,23,2025,47,215
7,22,1939,6,9,2026,86,344
7,24,1981,11,22,2025,44,132
4,2,1997,7,10,2026,29,106
6,25,1956,4,16,2025,68,312
8,10,1916,1,8,2026,109,178
7,12,2016,4,2,2026,9,266
12,21,1979,3,30,2026,46,111
6,16,2019,12,9,2026,7,178
1,17,1935,3,28,2025,90,93
10,14,1905,8,10,2026,120,330
4,10,1997,5,17,2026,29,44
4,8,1987,6,26,2025,38,89
8,12,1956,3,21,2026,69,238
7,13,1991,2,22,2026,34,233
6,20,1950,3,12,2025,74,284
11,23,1912,9,19,2025,112,328
2,28,2008,5,16,2026,18,82
5,4,2015,7,9,2026,11,69
4,17,1905,8,22,2025,120,157
7,18,1902,3,10,2026,123,266
6,7,1987,9,18,2025,38,113
11,21,2007,12,13,2025,18,27
12,19,1973,11,27,2026,52,356
6,12,1975,7,4,2025,50,35
11,5,1945,1,24,2025,79,100
10,10,1957,1,14,2025,67,113
3,10,1902,11,29,2026,124,295
5,24,1912,3,12,2026,113,320
8,10,2019,10,25,2026,7,78
8,6,2001,10,26,2025,24,87
9,21,1983,11,29,2026,43,80
6,13,1944,4,19,2025,80,330
3,17,1963,6,6,2026,63,97
10,17,1952,12,10,2025,73,72
8,8,1981,5,15,2025,43,291
5,17,1928,7,31,2025,97,99
10,11,1906,6,21,2025,118,283
7,20,1994,11,14,2026,32,125
1,5,1959,11,9,2025,66,325
7,14,1940,5,20,2025,84,331
3,24,2005,6,8,2025,20,81
8,18,1987,1,6,2025,37,151
3,11,1987,9,1,2026,39,184
6,21,1983,8,9,2026,43,60
10,30,1993,12,2,2025,32,41
12,12,1979,3,24,2026,46,114
6,25,1933,7,30,2025,92,58
3,5,1941,1,7,2025,83,329
4,4,1940,8,16,2025,85,155
10,22,1904,8,10,2026,121,322
2,24,1983,9,26,2026,43,225
6,23,1912,8,2,2025,113,68
1,13,1989,4,5,2025,36,91
2,27,1942,6,20,2025,83,134
4,18,2010,7,19,2025,15,96
3,3,1974,1,4,2025,50,320
11,22,1979,10,14,2025,45,338
3,19,2021,4,16,2025,4,29
1,30,1918,5,4,2026,108,121
6,16,1964,1,11,2025,60,224
12,2,2013,11,10,2025,11,346
8,22,1944,2,27,2026,81,209
8,23,1944,10,20,2025,81,78
2,21,2001,2,26,2025,24,11
7,1,1940,9,22,2025,85,104
11,19,1986,12,8,2025,39,29
9,9,2005,9,1,2026,20,362
4,20,1989,6,25,2026,37,75
2,11,2020,11,18,2026,6,282
1,25,1983,10,24,2025,42,283
6,4,1924,1,20,2026,101,255
1,7,1944,9,18,2026,82,275
9,12,2025,9,11,2026,0,364
12,25,2000,1,31,2026,25,43
10,13,1917,11,27,2026,109,72
2,20,1966,6,20,2026,60,135
4,20,1953,8,25,2025,72,145
5,11,2019,3,30,2026,6,325
9,7,1901,3,8,2025,123,213
1,19,1925,1,7,2026,101,13
4,17,1966,6,8,2026,60,67
9,5,1992,7,18,2025,32,324
12,6,2014,7,31,2026,11,240
2,26,2003,8,3,2026,23,164
8,28,1964,9,15,2025,61,33
8,2,1987,5,7,2026,38,288
1,21,2025,10,20,2026,1,272
7,15,2021,9,19,2025,4,67
11,16,1975,9,17,2025,49,318
2,4,1950,11,13,2026,76,301
7,24,1983,3,20,2026,42,250
11,11,2021,8,20,2026,4,283
6,18,1936,7,13,2025,89,47
9,25,1938,10,9,2026,88,36
1,11,1950,11,19,2026,76,331
11,27,1968,8,19,2026,57,279
6,7,2000,7,15,2026,26,44
1,12,1925,12,27,2025,101,9
6,11,1907,7,28,2026,119,77
4,27,1925,5,29,2026,101,57
3,5,2007,5,24,2025,18,85
7,23,1935,1,5,2026,90,189
4,7,1960,6,9,2025,65,79
8,10,2016,11,16,2026,10,100
6,7,1959,1,31,2026,66,255
7,19,1988,4,25,2025,36,289
5,22,1912,11,15,2025,113,205
5,8,1966,8,26,2026,60,125
2,15,1929,3,6,2025,96,43
12,7,1985,3,28,2026,40,121
7,9,1996,11,5,2025,29,126
8,11,1996,3,17,2025,28,225
8,28,1950,12,21,2025,75,134
8,10,1985,12,10,2026,41,132
2,14,1920,12,20,2026,106,336
10,29,1943,7,8,2026,82,273
7,12,1920,5,29,2025,104,347
7,19,1922,12,24,2025,103,184
9,24,1912,9,18,2026,114,22
3,19,1910,3,4,2026,116,14
6,1,1916,11,13,2026,110,192
3,11,1918,11,29,2025,107,290
1,18,1924,3,27,2025,101,94
8,31,1915,9,30,2025,110,58
8,18,1923,5,5,2025,101,286
4,10,1986,2,15,2026,39,321
8,7,1978,5,5,2026,47,283
5,20,1968,12,19,2025,57,227
7,17,1973,9,13,2026,53,71
4,17,1943,8,16,2025,82,142
10,19,2024,3,28,2025,0,160
5,22,1930,12,4,2026,96,220
3,12,1944,4,24,2025,81,63
12,22,1902,2,24,2025,122,95
1,29,2015,3,29,2025,10,62
12,14,1904,4,16,2026,121,153
6,13,1930,1,27,2026,95,252
6,22,1939,8,16,2025,86,77
2,17,1970,8,10,2026,56,188
10,21,1936,10,14,2026,90,15
5,6,2013,1,31,2026,12,273
7,30,1925,1,17,2025,99,196
6,27,1991,4,14,2025,33,300
9,19,1957,4,11,2026,68,221
8,2,1976,7,9,2026,49,353
9,22,1979,9,22,2025,46,12
6,24,1993,6,10,2025,31,359
10,7,1974,2,11,2025,50,140
2,6,1975,8,30,2026,51,218
5,18,1954,3,7,2025,70,311
9,21,1970,11,6,2026,56,60
6,29,1940,11,12,2026,86,157
8,31,1935,3,11,2025,89,215
12,26,1990,7,7,2026,35,202
11,12,2008,7,27,2025,16,261
2,22,1955,4,15,2025,70,70
4,1,1943,7,14,2025,82,125
11,30,1935,1,21,2026,90,75
1,3,1929,7,14,2025,96,216
2,7,1910,2,22,2026,116,44
6,30,1938,11,23,2025,87,168
4,19,1993,12,22,2025,32,255
3,7,2015,7,26,2025,10,144
9,2,1973,6,21,2025,51,305
7,23,1990,1,29,2025,34,199
11,25,2019,7,14,2026,6,233
6,30,1950,8,28,2025,75,78
9,19,1967,10,22,2026,59,48
1,6,1938,1,1,2025,87,17
3,20,2015,8,12,2026,11,148
2,28,2022,6,1,2026,4,94
7,30,1992,1,11,2025,32,173
11,17,1974,3,21,2026,51,137
9,20,1909,1,7,2025,115,138
3,28,1976,8,16,2026,50,153
8,21,1911,8,31,2025,114,39
4,5,1971,10,22,2026,55,214
2,7,1907,10,13,2025,118,278
5,23,1988,1,18,2025,36,249
7,24,1910,7,8,2026,116,13
3,23,1951,7,31,2025,74,149
6,8,1949,11,27,2025,76,191
11,29,1999,1,27,2025,25,66
9,5,1975,7,11,2026,50,322
12,15,1993,5,20,2025,31,164
7,28,1937,3,19,2026,88,256
5,29,1991,9,17,2026,35,120
3,5,1973,5,14,2025,52,83
6,9,1996,9,4,2026,30,94
5,13,1999,10,8,2025,26,155
3,2,1953,9,10,2025,72,210
1,1,1927,1,2,2025,98,26
8,10,1974,4,28,2025,50,274
10,6,1929,10,3,2026,97,21
10,30,1973,1,29,2026,52,104
10,15,1940,7,31,2026,85,310
2,6,2015,10,24,2026,11,263
6,30,1974,2,6,2025,50,234
12,26,1921,10,31,2026,104,335
3,19,2013,1,30,2026,12,320
12,11,1928,9,1,2026,97,288
4,11,1987,1,16,2025,37,290
1,19,1999,10,13,2026,27,274
4,20,1910,4,7,2025,115,16
2,7,1972,2,13,2025,53,20
8,22,2023,1,21,2026,2,153
11,21,1988,7,29,2025,36,259
4,29,1922,11,24,2025,103,235
8,30,1979,4,22,2026,46,247
7,24,1962,2,12,2025,62,219
11,8,1925,1,20,2026,100,98
9,25,1925,2,14,2025,99,167
6,6,1985,5,28,2026,41,1
2,11,1947,4,6,2025,78,74
12,11,1965,1,24,2026,60,59
5,2,1907,5,23,2026,119,51
6,12,1983,12,28,2026,43,210
5,24,1903,2,19,2026,122,302
2,2,1915,12,30,2025,110,359
4,21,1997,11,8,2025,28,208
4,22,2006,4,25,2025,19,8
9,28,1992,6,22,2026,33,275
6,4,1963,8,2,2025,62,75
3,28,1907,2,27,2026,119,1
10,27,1931,7,28,2025,93,298
6,8,1905,7,10,2025,120,62
7,16,1954,7,11,2026,72,13
8,22,1989,1,13,2026,36,153
10,11,1941,10,22,2026,85,32
1,10,1914,2,19,2026,112,68
3,18,1954,3,10,2026,72,10
4,16,1924,9,20,2026,102,182
9,15,2008,7,21,2025,16,313
5,5,1949,8,12,2026,77,118
12,1,1998,4,16,2026,27,143
6,5,2015,2,19,2025,9,262
8,26,1926,2,15,2026,99,198
4,26,1984,2,6,2026,41,296
9,27,2011,6,4,2026,14,254
6,19,1943,8,13,2026,83,76
6,4,1958,2,4,2025,66,262
9,25,1926,5,3,2025,98,245
12,20,1985,5,12,2025,39,153
4,9,1998,4,8,2025,27,6
2,23,1906,6,4,2025,119,131
8,6,1921,7,8,2026,104,362
5,12,1969,2,16,2026,56,294
7,3,1975,10,31,2025,50,133
11,8,1921,5,18,2025,103,217
5,9,2011,10,15,2026,15,163
4,28,1901,11,19,2026,125,236
6,26,1947,4,3,2026,78,301
11,24,1925,5,4,2025,99,186
7,3,1991,5,26,2026,34,336
5,28,1953,11,12,2025,72,186
11,13,1992,7,2,2025,32,239
3,10,1969,7,25,2026,57,151
7,9,1928,7,30,2025,97,45
8,18,1924,12,25,2026,102,154
10,17,1936,12,1,2025,89,67
3,23,1958,4,9,2026,68,34
3,10,2020,10,20,2026,6,225
8,17,2016,1,7,2025,8,145
2,2,2008,5,10,2025,17,102
4,16,2009,4,30,2026,17,18
11,11,1943,6,4,2026,82,226
1,5,2004,1,7,2026,22,8
12,15,2014,1,23,2025,10,42
2,8,1921,10,11,2026,105,271
11,25,1946,4,14,2025,78,160
1,31,1978,9,4,2025,47,228
10,24,2011,10,26,2026,15,6
8,23,1998,8,14,2026,27,363
8,29,1951,10,5,2025,74,56
12,14,1919,5,21,2026,106,185
4,17,1935,10,26,2025,90,215
10,11,1958,5,28,2025,66,246
12,15,1994,10,13,2026,31,310
5,27,2011,4,29,2025,13,341
11,3,1995,6,4,2026,30,221
5,14,1948,12,20,2026,78,239
3,8,1989,10,18,2026,37,233
1,9,1939,5,24,2026,87,157
7,23,2009,10,23,2026,17,96
6,10,1997,6,29,2025,28,26
1,2,1962,10,15,2025,63,302
9,7,1957,2,16,2026,68,179
3,26,1940,12,9,2026,86,279
2,24,1944,8,14,2025,81,192
5,15,1915,2,26,2026,110,315
1,5,1971,8,14,2025,54,235
5,31,1956,9,23,2025,69,132
12,19,1987,11,11,2026,38,337
4,4,2016,9,1,2025,9,152
12,12,1953,8,27,2026,72,276
5,8,1986,5,19,2026,40,21
7,9,1988,8,14,2025,37,45
1,21,1980,6,19,2026,46,161
9,6,1953,6,5,2025,71,290
3,31,1984,10,29,2025,41,222
2,19,1961,10,15,2025,64,254
11,29,1973,7,1,2026,52,227
9,19,1999,7,20,2025,25,311
7,31,1924,7,28,2025,101,22
8,8,1986,12,29,2025,39,153
10,20,2021,12,24,2026,5,66
11,6,1951,4,22,2025,73,186
12,31,1926,8,3,2025,98,240
12,14,1934,12,21,2026,92,30
4,20,2020,10,9,2025,5,173
11,9,1970,12,26,2025,55,61
7,3,1914,12,11,2026,112,189
3,8,1980,1,1,2026,45,310
7,10,1908,7,30,2025,117,49
12,9,1983,12,24,2025,42,26
3,12,1962,11,9,2025,63,258
6,28,1964,6,24,2026,62,11
2,10,2002,5,7,2026,24,92
4,11,2000,4,14,2025,25,9
9,23,1911,1,10,2026,114,138
5,13,2024,9,4,2025,1,114
1,14,1964,7,12,2025,61,195
12,6,1909,11,23,2026,117,16
4,1,1994,4,2,2025,31,9
9,29,1932,12,30,2025,93,115
11,15,1921,1,8,2025,103,80
9,9,1942,4,27,2026,83,251
8,29,1946,9,21,2026,80,43
4,7,1943,1,4,2025,81,293
7,2,1934,7,13,2025,91,34
8,1,1991,9,8,2025,34,47
5,18,1901,8,17,2026,125,122
12,19,1904,12,10,2026,122,21
6,9,2014,11,21,2025,11,168
7,4,1905,12,13,2026,121,192
9,14,1960,7,30,2026,65,335
12,13,1948,8,29,2026,77,278
9,14,1955,9,27,2025,70,31
9,24,1949,5,14,2026,76,251
11,22,2023,8,5,2026,2,257
1,7,1908,8,3,2025,117,238
1,29,1982,4,3,2026,44,75
12,23,1953,11,10,2025,71,340
1,17,2010,9,29,2025,15,259
5,27,1976,1,12,2026,49,242
10,13,1999,2,12,2026,26,129
6,5,1968,8,19,2025,57,89
3,14,1940,2,27,2026,86,6
5,3,2020,11,28,2026,6,210
11,24,2020,11,7,2025,4,349
3,27,1985,2,1,2025,39,321
12,4,1942,7,13,2026,83,242
2,3,1909,7,11,2025,116,187
10,31,1955,4,15,2026,70,184
8,30,2012,8,23,2026,13,361
2,27,1900,7,31,2025,125,185
7,28,1954,5,15,2025,70,309
11,30,1907,5,8,2025,117,189
2,3,1915,8,31,2026,111,237
11,5,1901,7,13,2025,123,281
9,17,2001,10,2,2025,24,21
7,5,1994,2,1,2025,30,219
9,6,1972,4,5,2026,53,224
1,23,2004,4,25,2026,22,98
1,7,1996,6,9,2026,30,161
2,6,1950,7,29,2025,75,192
9,11,1927,3,26,2025,97,221
2,1,1952,8,20,2025,73,219
6,1,1974,1,13,2025,50,239
1,20,1978,12,31,2026,48,357
3,13,1981,9,18,2025,44,200
10,21,2022,4,18,2026,3,180
11,22,1903,11,1,2025,122,10
6,15,1916,9,13,2025,109,117
